business_name,review_id,rating,text,time_created,preprocessed_text
Byron,TkIBXy8ODhT5LP5n4PjT1g,5,My friends who have been to London before wanted to reminisce their old study abroad college days when they went to Byron for American food so we stopped...,2017-06-21 16:13:07,friend london wanted reminisce old study abroad college day went byron american food stopped
Byron,z4WSjSr_NA-WMMi7jGdymA,5,Very good burger and fries.the beer selection had some of the better options in the area. The staff was also very helpful and nice.,2019-12-21 13:20:51,good burger friesthe beer selection better option area staff also helpful nice
Boot and Flogger,NLuPuqqai8lCasxBikZxgg,5,"Excellent name, lots of character and some amazing truffle mac and cheese to boot!
We were just out of an amazing play at The Bunker and we needed to recede...",2016-10-17 04:57:04,excellent name lot character amazing truffle mac cheese boot amazing play bunker needed recede
Boot and Flogger,_lExnfKBJ0O-AVHwPrckdQ,1,"I had high hopes for this place as their website boasted wine and tapas. When I arrived, they put me in corner. I did get a glass of wine, but no food menu....",2019-03-29 11:11:19,high hope place website boasted wine tapa arrived put corner get glass wine food menu
Boot and Flogger,ksrzDAkKBu0K-y9RzXMrEg,5,"Such a wonderful experience here, food and service. Our very tired family arrived at around 8pm on a Saturday night. Our waiter could tell we needed to be...",2018-08-12 13:21:54,wonderful experience food service tired family arrived around 8pm saturday night waiter could tell needed
Skylon,sHtNPUE_I8EU3Ilf-rbryQ,5,"Where do you take your oldest friend to celebrate their 60th birthday and their retirement? I needed to find somewhere iconic, somewhere special and I got...",2016-07-26 00:17:07,take oldest friend celebrate 60th birthday retirement needed find somewhere iconic somewhere special got
Skylon,rSN21hlfTI-LnZgWa41tCg,1,"The food is mediocre at best, the service is lackluster, and the views are nonexistent (trees and pavement). It appears to be a nice restaurant, but it has...",2022-11-07 06:10:58,food mediocre best service lackluster view nonexistent tree pavement appears nice restaurant
Skylon,Y-taHG3GRztDNyWDb7VuWA,1,"views a joke you're just looking at trees and pavement, servers just rush you through the whole experience, wasn't allowed to even order a starter without...",2022-08-23 12:34:42,view joke youre looking tree pavement server rush whole experience wasnt allowed even order starter without
Circolo Popolare,mKdQ19JDxMhXSlZNwHwWhw,5,"Grazie Mille to the Italian passenger on my flight who recommended this amazing jewel
*
*
Have died and gone to Italian food heaven! We tried the:
*Smokin...",2022-11-08 10:39:38,grazie mille italian passenger flight recommended amazing jewel died gone italian food heaven tried smokin
Circolo Popolare,R3uQh-CmxPklj77tYO0ONw,5,"If the value of a restaurant is established by the compilation of its food, drink, and ambiance- then Circolo Popolare is a force to be reckoned with.

The...",2022-10-04 14:48:34,value restaurant established compilation food drink ambiance circolo popolare force reckoned
Circolo Popolare,_UkgsToWqTQzYWacnzoNVQ,5,I have been in London for a week and finally was able to get into this restaurant. Wow wow it's was the best experience I have had. The food was beyond. The...,2023-02-19 08:30:09,london week finally able get restaurant wow wow best experience food beyond
Damascu Bite,J9LDyb4LpglgqohLJ57NMQ,4,"This place is the tits; great food, ambiance, aesthetic, and friendly staff. 

The decor is amazing. Its quite surreal actually. Coming in off the upscale...",2017-02-16 17:56:46,place tit great food ambiance aesthetic friendly staff decor amazing quite surreal actually coming upscale
Damascu Bite,7f5ozAEGKZIiKrSZ_o1cjQ,5,"To start the service was amazing. I ordered Chicken Shwarma but forgot to specify that I wanted a platter so it came in a pita wrap. I'm gluten-free, so I...",2021-10-03 06:44:20,start service amazing ordered chicken shwarma forgot specify wanted platter came pita wrap im glutenfree
Damascu Bite,1nKaE183LySpp26B5oZHPg,4,"A reminiscence place, I'll always love this place !
Very nice Shawarmas ;-)",2015-06-01 17:07:48,reminiscence place ill always love place nice shawarmas
Ganapati,jMFjWs0v_ufM6u3t7q5M1Q,5,"I think the pori salad was what had me almost fall over because not only did it taste so good that I almost shovelled the entire thing in my mouth, but the...",2016-08-15 10:01:16,think pori salad almost fall taste good almost shovelled entire thing mouth
Ganapati,MP24HPvGmxQUw7AS0uOX5A,4,Tucked down a little side street in Peckham this is a hidden gem. I had a really interesting and delicious vegetarian thali .. I particularly liked the dahl...,2015-06-11 03:59:34,tucked little side street peckham hidden gem really interesting delicious vegetarian thali particularly liked dahl
Ganapati,Wq30cniXaOpp8-Kp_qP-Dw,4,"Really delicious. I had the lamb dalcha with coconut rice (£12.75), while my friends had roti and raita, papadums with chutneys, and a thali. It was all...",2013-06-20 07:12:51,really delicious lamb dalcha coconut rice £1275 friend roti raita papadums chutney thali
Franco's Take Away,LsXCiqT5krNXvDnXsj3eMg,5,What a friendly little take away (or sit down) place with quick service. The staff is very friendly and quick. They have some amazing choices for omelettes....,2014-11-28 10:45:16,friendly little take away sit place quick service staff friendly quick amazing choice omelette
Franco's Take Away,bjKLJJSsUb87pWkiBZqY2g,4,If I'm in Shoreditch I'm always very torn between Franco's and Ruby's for my lunch. The boys at Franco's are always hysterical and I do enjoy a bit of...,2008-12-18 08:48:35,im shoreditch im always torn franco ruby lunch boy franco always hysterical enjoy bit
Franco's Take Away,EzwmVOcC41MOVME11wROpg,4,When I was a lowly 19-year old runner at a media company in Shoreditch I was dispatched to Franco's on an almost daily basis to collect all manner of...,2008-11-05 03:27:50,lowly 19year old runner medium company shoreditch dispatched franco almost daily basis collect manner
Approach Tavern,ij0KxJw8vP-Sb3EvrQILJQ,4,I wish this was my local! They have great seating outside and it overlooks a nice leafy residential street. The food is pretty decent - fish and chips were...,2019-08-24 00:02:26,wish local great seating outside overlook nice leafy residential street food pretty decent fish chip
Approach Tavern,q4OJdZaP67GLgIJ7Ryl8eg,1,This review is just for its tasteless soup. I ordered the butternut squash soup which was described well. It arrived after a while in a decent-sized bowl...,2016-09-18 14:26:08,review tasteless soup ordered butternut squash soup described well arrived decentsized bowl
Approach Tavern,2rsIsnBOI36a0Ohs9cHsWQ,5,It's a place I deliberately took a turn to come along and check out. Based on the fact its near my park and I once walked by an adjacent road and saw the...,2015-05-05 11:01:45,place deliberately took turn come along check based fact near park walked adjacent road saw
Isarn,iSU8yMGr-Ayox63Oa7WZrQ,5,"Good food, fast service. There are many Thai options on Upper Street, and Isarn has taken the lead. Our friends often order delivery from Isarn and have...",2016-08-26 08:41:56,good food fast service many thai option upper street isarn taken lead friend often order delivery isarn
Isarn,bTPAe3TRh_WW_ZqrgbosXg,5,"Apparently, London's entire dining scene shuts down by 10 PM...this was news to me as a visiting foreigner. After hunting for a bite to eat for over 40...",2016-07-26 14:58:25,apparently london entire dining scene shuts 10 pmthis news visiting foreigner hunting bite eat 40
Isarn,v6t52zYDyFiRXsmszL-uTw,5,We were looking for a restaurant to have lunch on a Saturday afternoon and found Isarn. The decor interior is the first thing that got my attention as it is...,2018-11-15 09:55:50,looking restaurant lunch saturday afternoon found isarn decor interior first thing got attention
Smith's Brasserie,-4na_J2rRh8aHb3aM5VZJQ,5,"I had dinner here with a work group and it was very enjoyable.  We ordered a variety of appetizers and sides, and the table was evenly split on fish and...",2019-01-16 07:50:52,dinner work group enjoyable ordered variety appetizer side table evenly split fish
Smith's Brasserie,ZTIsQtzV-8QVJ3sgpnNogQ,5,Best lamb I have ever eaten. The service was impeccable. Our waiter took us outside for photos after our meal. He made sure our evening was wonderful.,2019-04-14 02:46:07,best lamb ever eaten service impeccable waiter took u outside photo meal made sure evening wonderful
Smith's Brasserie,iSnck88xBsSQeP0yXFk_jQ,5,"This is absolutely one of the best places we have ever eaten!
We didn't drive up in a Ferrari. Many others did.
But we enjoyed Smiths very much.
I had my...",2016-06-09 20:51:33,absolutely one best place ever eaten didnt drive ferrari many others enjoyed smith much
Balans Soho Society,7ZRjkDj4PivEIGmgy06gpA,5,Balans was one of the top things to try on my list when visiting London (thanks to Heartstopper's Joe Locke recommending the french toast during an...,2022-08-11 07:04:03,balans one top thing try list visiting london thanks heartstoppers joe locke recommending french toast
Balans Soho Society,ss6qgLo7-IcYnH8qjumAyA,5,"Such a wonderful surprise and  experience. Honestly the best place I think I have ever had breakfast. From the warm service with attention to detail, to the...",2022-12-10 21:59:20,wonderful surprise experience honestly best place think ever breakfast warm service attention detail
Balans Soho Society,t6810f8eXhqWzKyQ395Ghg,5,"There is a place in SoHo that's serving not just drinks but food and is open until 5am even on a Thursday?! Wow!!! I was blown away.

Came here after...",2022-05-24 10:53:30,place soho thats serving drink food open 5am even thursday wow blown away came
La Forchetta,vXPtg-PA7QrlNi2NeDxjbw,5,"I love this place and eat here quite often. If you're looking to impress a date with somewhere nice with low lighting , this place probably isn't for you....",2015-05-14 21:20:15,love place eat quite often youre looking impress date somewhere nice low lighting place probably isnt
La Forchetta,6mv2Ccn2gu45Us9Up-am4w,3,"I never really took much of an interest in this place, probably because the font of the signage, and the fact that neon lights illuminated the signage, give...",2008-12-27 03:27:41,never really took much interest place probably font signage fact neon light illuminated signage give
La Forchetta,32MGE_jkhzq9xg1oDE7S2g,3,Pretty decent food and okay atmosphere on a Thursday night. But only once choice of red wine by the glass knocks a few points off and not many appetising...,2017-03-25 11:50:32,pretty decent food okay atmosphere thursday night choice red wine glass knock point many appetising
Chettinad Restaurant,Nnq1NRvqJkFCS1GSc2tVcQ,4,"Although a bit on the pricey end, definitely recommend this place for trying authentic south Indian food.",2023-02-09 05:36:20,although bit pricey end definitely recommend place trying authentic south indian food
Chettinad Restaurant,lCpa2RGPELuRhVbeuLjoeQ,4,"TLDR: great Southern Indian cuisine with quality service.

Most Indian restaurants in London serve Northern Indian food. So Southern Indian cuisine,...",2022-01-25 04:24:39,tldr great southern indian cuisine quality service indian restaurant london serve northern indian food southern indian cuisine
Chettinad Restaurant,TsfhCalmmjVw6Vgqj0DMNw,5,"OMG, I really love the vegan dosas here. I've eaten at Chettinad a few times and love it so much. Staff are always friendly and the dosas are just great....",2021-06-22 08:37:17,omg really love vegan dosas ive eaten chettinad time love much staff always friendly dosas great
Camino,_x73jlB2Ab6b5OEmQdgW4Q,5,"Delightful Spanish tapa menu. Excellent service and casual atmosphere indoors and out. The pork tapas were delicious, as was the beer and wine.",2022-06-08 07:43:38,delightful spanish tapa menu excellent service casual atmosphere indoors pork tapa delicious beer wine
Camino,N3CM0rAYY48PUuOOtvrLMg,4,Definitely on my list of my favorite places in London! Went here with my family for dinner as we're big fans of traditional Spanish tapas. It seemed pretty...,2018-01-25 18:00:48,definitely list favorite place london went family dinner big fan traditional spanish tapa seemed pretty
Camino,CBP2uyup3576bNT7Bk049A,1,"We had a very odd experience. It took us almost 15 mins to have our order taken, we just seemed invisible to the staff. Then a member of the staff asked us...",2020-07-25 00:46:34,odd experience took u almost 15 min order taken seemed invisible staff member staff asked u
Naru,yLyc6vJv178lgDTm_qPacg,4,"A good traditional Korean restaurant. 
We went on a Friday evening at 7 and were seated immediately. Menu items are plenty. 
Had the seafood pancake, the...",2018-05-06 13:08:51,good traditional korean restaurant went friday evening 7 seated immediately menu item plenty seafood pancake
Naru,XY3XEk0FGlfpmDfEii4vYw,4,"Naru is a classic Korean restaurant in Wimbledon. Come visit for bulgogi, bibimbap, soups, and stir fries. They serve up banchan before the meal as any...",2022-08-08 00:59:22,naru classic korean restaurant wimbledon come visit bulgogi bibimbap soup stir fry serve banchan meal
Naru,sB8bpRm4lTVBWftOJHcCPA,4,"Naru is a small and simple restaurant serving up some homey and classic Korean dishes.

My friend and I made a reservation for a Friday night at 6:30PM. By...",2017-11-11 03:26:48,naru small simple restaurant serving homey classic korean dish friend made reservation friday night 630pm
The Corner Cafe,lnOzRaS1dqZpKYy0fKQaJQ,5,"We were in the hunt for a traditional English breakfast our first morning in London, and stumbled across this cafe just a 10 min walk from the Eye!  It was...",2022-09-28 08:55:50,hunt traditional english breakfast first morning london stumbled across cafe 10 min walk eye
The Corner Cafe,P2bC7P9d7NWK0GYl8UEFJA,5,Great traditional English breakfast and wonderful service. The food was amazing and a great way to start out first morning in London.,2022-10-25 16:39:58,great traditional english breakfast wonderful service food amazing great way start first morning london
The Corner Cafe,QrtTGG-z7hqmPmWSk8pjZA,5,"The customer service, food and prices were amazing. We enjoyed the patio seating and the beautiful neighborhood it was located in away from the hustle and...",2022-07-23 23:55:15,customer service food price amazing enjoyed patio seating beautiful neighborhood located away hustle
Simurgh,XCEdVkFZ6NyuNx3r2Kwk7Q,1,"The business is closed. Yelp entry is incorrect. Please kindly note this if you are planning a visit. Now ""Honest Burger"" operates there.",2022-10-28 08:08:22,business closed yelp entry incorrect please kindly note planning visit honest burger operates
Simurgh,IJJfUBAKbPWyQOQLiZycfw,2,"Apart from the fantastic location, there are no other positives. 
Overpriced. 
Food - poor. There are way better Persian restaurants in London. We had the...",2018-08-24 00:34:28,apart fantastic location positive overpriced food poor way better persian restaurant london
Simurgh,prn1w7jyEcsTT_NSW3pM2Q,4,We were very impressed with this lovely little Persian restaurant on Garrick Street. We started with their humus with Felafel with an order of Lavash. It...,2019-08-16 00:52:59,impressed lovely little persian restaurant garrick street started humus felafel order lavash
Absolutely Starving,nZes8gWV6VFUjoMZY36ZIA,5,Yum! The food is delicious. Not much more to say. The best lunch in the area. I'll be back for sure.,2022-08-23 03:56:27,yum food delicious much say best lunch area ill back sure
Absolutely Starving,4aSztb1SsscDSKTgjoz0oQ,3,Our first breakfast in London! Fast! Great coffee and tons of pastries. TONS. Oh my... pretty much a good indication that the Britz love their sweets!Great...,2019-05-28 13:52:38,first breakfast london fast great coffee ton pastry ton oh pretty much good indication britz love sweetsgreat
Absolutely Starving,ImGDRegawst8Tqtx-3IMlg,4,"A good location for healthy and relatively fast food. Nicwle location near London Bridge tube station. Love that they have sugar free, non dairy milks for...",2019-08-03 16:25:52,good location healthy relatively fast food nicwle location near london bridge tube station love sugar free non dairy milk
Piebury Corner,IbLaWLpdJndbiGDoItZ0ng,5,"We ate here twice during our recent trip to London and loved it! The meat pies are amazing: buttery, flaky crust with delicious filling inside. And the...",2019-03-29 13:39:34,ate twice recent trip london loved meat pie amazing buttery flaky crust delicious filling inside
Piebury Corner,A2qBGi4JPi2I3vwLiE7z_w,5,"I am in London for vacation and really wanted some British pie to complete my experience here. I'm vegan, so that's a little difficult. But I found the...",2019-03-14 13:33:37,london vacation really wanted british pie complete experience im vegan thats little difficult found
Piebury Corner,ZVeyZ-JBE4x-hmNeo27hzg,5,"I had a nice little bite for dinner here a couple of weeks ago.  I was in town with my guy and wanted a meat pie and, most importantly, I didn't want to...",2018-07-06 14:36:49,nice little bite dinner couple week ago town guy wanted meat pie importantly didnt want
Pret A Manger,Oi-PVLztnmGS3j-vfOfjlQ,1,Omg the food is disgusting here. There's something called spices. Everything was bland. It seemed like a grocery store made it where you just cut up grocery...,2023-01-10 02:13:31,omg food disgusting there something called spice everything bland seemed like grocery store made cut grocery
Pret A Manger,owGjMx3Pcyra6RfDJocPfw,5,"Oh Pret. How I miss your super fresh and delicious, quick and affordable meals. We don't have Pret stateside in Ohio, but I'd be there everyday if we did....",2017-09-25 18:31:33,oh pret miss super fresh delicious quick affordable meal dont pret stateside ohio id everyday
Pret A Manger,Vj2hr9RaJTAm7_S3B4kyFw,5,I've been to London twice and I make it a point to come here every time. This place has plenty of healthy grab-and-go options. I had the a protein power...,2017-07-02 07:44:53,ive london twice make point come every time place plenty healthy grabandgo option protein power
Paradise Garage,X3xU8sI3ECUqQUwKtkVZhw,4,This was my first tasting menu in a long long time. Like more than a decade. And the cool thing is that I tried a bunch of things I'd not normally try...,2015-11-18 09:37:47,first tasting menu long long time like decade cool thing tried bunch thing id normally try
Paradise Garage,ICmKLAKIpUCZhBGUMbZbSQ,5,What can I say? This was a fantastic find! We had been out the night before and we nursing a pretty serious hangover and were in need of a decent brunch....,2016-07-16 09:22:00,say fantastic find night nursing pretty serious hangover need decent brunch
Paradise Garage,kTcg1YFwwVBjIylXBBzX5Q,3,"Tucked behind a petrol station, paradise garage offers nice new british cuisine in a nice atmosphere.
We took the tasting menu and although the dishes were...",2016-03-01 03:45:03,tucked behind petrol station paradise garage offer nice new british cuisine nice atmosphere took tasting menu although dish
Giovanni's of Covent Garden,0E8sTmmnIjT5GZwBkEx5hQ,5,"Located in this magical alley, the back door looks like the front, so just go around to the alley directly opposite what looks like the front door. The new...",2023-02-10 09:28:58,located magical alley back door look like front go around alley directly opposite look like front door new
Giovanni's of Covent Garden,q8vtYaJrvhsS--1m7r0Jjw,5,"The most intimate setting with the most exquisite food. Pino, who runs the place is hands on the best host ever. You won't be disappointed if you come...",2022-12-15 10:32:00,intimate setting exquisite food pino run place hand best host ever wont disappointed come
Giovanni's of Covent Garden,TjkPM4X16EC9v5Im2jShDg,2,"Lovely in many ways. Best veal of my life, but overcooked pasta. It can happen. I think this place is a gem, and unlike any I've ever encountered just know...",2022-11-15 22:50:06,lovely many way best veal life overcooked pasta happen think place gem unlike ive ever encountered know
Brindisa Spanish Foods,AwAoKLtID0SxNALoipvKYw,5,Very rich sandwich. You order it at the Brindisa grill stand right outside the restaurant. Sort of a lot of bread but that's my only semi complaint other...,2023-01-22 03:52:00,rich sandwich order brindisa grill stand right outside restaurant sort lot bread thats semi complaint
Brindisa Spanish Foods,V2IQ0jMNrGX0XnifrrzRMQ,5,"Holy Mackerel, where has this been all my life!!!!! Brindisa sells these bloody amazing Chorizo Roll stand right next to their shop. Their Chorizo Roll...",2016-11-16 06:34:21,holy mackerel life brindisa sell bloody amazing chorizo roll stand right next shop chorizo roll
Brindisa Spanish Foods,FojPUGhODRAbdNdRpYsOwg,5,We came here about 3 months ago but I still can remember how good their chorizo sandwich was.  They made everything fresh in front of you.  I typically...,2019-12-17 22:57:20,came 3 month ago still remember good chorizo sandwich made everything fresh front typically
Cinnamon,9A6QKIgHMusgSBarmy0ttA,4,"I'd probably give these guys three stars if basing the rating strictly on the food, but the experience was a lot of fun and the prices are fantastic, so...",2015-09-17 09:37:07,id probably give guy three star basing rating strictly food experience lot fun price fantastic
Cinnamon,0HKgfe8W0xHzC3kuwSv6Qg,1,"My first mistake was in trusting Google reviews rather than Yelp reviews.

Based on the high rating Google had- we decided to try this restaurant on Brick...",2022-11-04 12:56:36,first mistake trusting google review rather yelp review based high rating google decided try restaurant brick
Cinnamon,DdPjkQctzCbfLlGfIgwApA,3,Visited London for the first time and I just had to try Indian food during my stay. A group of friends and I were planning on going to Sheba but ended up at...,2022-11-14 08:42:11,visited london first time try indian food stay group friend planning going sheba ended
Gaucho,4LoDHK-lOlugpi_Hz9sbRw,5,"If you want a good steak and can afford it, go for it! 
When you go to any Gaucho restaurants, you can always (by my experience) expect the following...",2018-11-11 06:51:30,want good steak afford go go gaucho restaurant always experience expect following
Gaucho,pc5Cs-jc_tXX8RODsHCqTA,4,"Incredible service, a wonderful touristy atmosphere, and really delicious food!

We took the cable car over the river, which is definitely the right way to...",2017-07-04 14:36:19,incredible service wonderful touristy atmosphere really delicious food took cable car river definitely right way
Gaucho,cbdoUMyAdm_DoT3RKOA7gA,1,What a overpriced garbage restaurant.  It was a beautiful cut of Fillet but it lacked even the most subtle inkling of flavor.  At nearly $70 dollars I was...,2020-02-05 13:33:58,overpriced garbage restaurant beautiful cut fillet lacked even subtle inkling flavor nearly 70 dollar
Sömine,BYVgLWvoZ-7N1FAEKAc-8Q,4,"Looking for a chill place to have a good conversation complemented with a satisfying meal? Then look no further...Sömine is what you are searching for!

We...",2018-12-20 10:43:41,looking chill place good conversation complemented satisfying meal look furthersömine searching
Sömine,l1X6qHqyoXFNXBTHwrDI6Q,5,"LIT. FIYA. DOPE.  My friend took me to Dalston just to go eat here. Worth it. 

We had the cold plate mix with hummus and other dips and the skewer mixed...",2017-11-27 08:06:44,lit fiya dope friend took dalston go eat worth cold plate mix hummus dip skewer mixed
Sömine,oLq8htXnfBp40fXdqtBVjA,5,This is a great spot for some Turkish food. I ordered the Mousakka but tried the Falafel and Kebab dishes as well. Everything was well seasoned and...,2019-10-02 15:08:55,great spot turkish food ordered mousakka tried falafel kebab dish well everything well seasoned
Busaba Hoxton Square,hcDXQoZQYEHmd5Lqdj11zA,5,"The food was honestly out of this world. Best Pad Thai I've ever tasted. We got the classic Pad Thai which contained tofu, egg, and prawn. So simple yet so...",2019-10-20 17:30:16,food honestly world best pad thai ive ever tasted got classic pad thai contained tofu egg prawn simple yet
Busaba Hoxton Square,BENjoqQ9zBwPlpY-zsXdZQ,2,This was pretty awful Thai food if I'm being honest. I saw the high reviews for the other locations and ordered off Deliveroo. It came quickly and was...,2022-09-23 22:55:42,pretty awful thai food im honest saw high review location ordered deliveroo came quickly
Busaba Hoxton Square,8MXDLfUFhEOTamKGARyavA,4,Not too shabby for Thai cuisine in the middle of Shoreditch. It was a cute place and the only thing that reminded me it was Thai was the burning incense and...,2018-05-15 08:21:26,shabby thai cuisine middle shoreditch cute place thing reminded thai burning incense
Giraffe,UJCYVqY-Zwa6gyAiwVfvDw,4,"Pleasant open seating space under cover in Spitalfields Market. The food might not be Cordon Bleu cuisine but it's tasty and great value for money,...",2019-07-08 08:43:50,pleasant open seating space cover spitalfields market food might cordon bleu cuisine tasty great value money
Giraffe,IHnq5hzWyalcvDTLLf2b0w,4,This place was perfect for kids. Plus it was right in the heart of all of the excitement on the Thames. We were able to take a boat to a dock right by the...,2022-07-05 10:26:10,place perfect kid plus right heart excitement thames able take boat dock right
Giraffe,OIiuuUrkqkdBKlN3TmIpjQ,4,"After a long day of walking and site-seeing I was so hungry I could have eaten a Giraffe. Just teasing!
 Unfortunately not many places were open. As I...",2017-07-18 16:03:59,long day walking siteseeing hungry could eaten giraffe teasing unfortunately many place open
Five Guys,_lOaE2T_J4k6AS4f34eQDg,4,"Sunday afternoon, I was super hungry and had about 1h to kill before Spectre. So the missus and I opted for burgers and chips. Five Guys happened to be the...",2015-11-21 16:29:03,sunday afternoon super hungry 1h kill spectre missus opted burger chip five guy happened
Five Guys,7u5Jxg56Ud3yBvZ_N0C_1g,5,"Best burger in the US is now the best burger in the UK. I was a little worried that something would be lost in translation but, oh joy, not so! Absolutely...",2017-07-04 12:36:53,best burger u best burger uk little worried something would lost translation oh joy absolutely
Five Guys,VVvTAzRrENQfLzSnC_3Tuw,3,"Okay, been holding off this burger joint for a while. So what is the fuss about. 
It is definitely not serving gourmet, and makes no claim of it, this is...",2015-04-30 06:45:35,okay holding burger joint fuss definitely serving gourmet make claim
The Star of Bethnal Green,ckpNAHadFUfkoUvXYI_xrg,4,"We were trying to find a place for a late lunch and a drink in the area on a Saturday afternoon. We walked by and thought, hey that looks nice ! 
The place...",2017-03-25 10:33:49,trying find place late lunch drink area saturday afternoon walked thought hey look nice place
The Star of Bethnal Green,3suVlAM97XGO04YNLfwK6g,3,"Sunday roasts are excellent here.
My pick is the roast lamb which is full of flavour and a generous helping.
Best in the summer as disputes between the pub...",2016-02-29 06:21:10,sunday roast excellent pick roast lamb full flavour generous helping best summer dispute pub
The Star of Bethnal Green,S5UGa2Slo5q-_wL55xbk6g,5,"For establishments of this type The Star of Bethnal Green is a gem!
We travelled in to meet with friends and finding another local pub too busy to...",2015-02-15 12:43:50,establishment type star bethnal green gem travelled meet friend finding another local pub busy
Forge & Co,UrY8u7_NQI28Jl2wo2I_hA,4,The first time I ventured into this place was when I wanted to meet a friend round Shoreditch and was much too early. Through the big front windows you can...,2016-05-02 12:32:57,first time ventured place wanted meet friend round shoreditch much early big front window
Forge & Co,Rq-R1HWTISQYiHtNOPpj5A,4,"The waitress was telling us that the kitchen closed just before we arrived, which seemed odd because I would think 5-6 PM would be a proper time to begin...",2019-03-26 18:36:46,waitress telling u kitchen closed arrived seemed odd would think 56 pm would proper time begin
Forge & Co,UgUtD3bGaTrQuLLZbXv4xg,3,The three stars are for the excellent food taste but the portions are small. I ate here last week and got the aubergine and harissa with yogurt and...,2019-04-27 22:38:47,three star excellent food taste portion small ate last week got aubergine harissa yogurt
Inamo,2Zv5wp3BWUwxIAx9qt0APQ,4,"For starters, the tables in this place are ahhhh-maaaaz-ing! When you sit down there are small circles on both sides of the 2 person table. You tap on it...",2019-06-04 15:36:55,starter table place ahhhhmaaaazing sit small circle side 2 person table tap
Inamo,-F1e_TlWIC5znzRpiEva3Q,4,"I saw this place on Groupon and ordered the weekday all you can eat sushi deal to try during our honeymoon.  It has a nice futuristic feel, where you order...",2022-06-11 08:12:49,saw place groupon ordered weekday eat sushi deal try honeymoon nice futuristic feel order
Inamo,RnFnhL7JuezEObFPY3AEiQ,3,"Great concept, however, service not up to to par when technology fails. 30 mins for a soda that no one can seem to help. Food itself was good, just wish it...",2022-11-24 13:08:52,great concept however service par technology fails 30 min soda one seem help food good wish
Sushino En,LR5DvAqYpLJAVjgGonrKfQ,4,"I went there after work on Friday night with my coworkers. The place itself is nice but nothing special about the decoration.
The food was amazing and...",2017-05-04 14:06:00,went work friday night coworkers place nice nothing special decoration food amazing
Sushino En,yNzxiNxcBHHsBXwTZc8qDg,3,Sushino En is a cozy little Japanese restaurant that does a pretty good job of giving you your Japanese food fix. My favorite part of the place is the black...,2017-03-20 13:46:40,sushino en cozy little japanese restaurant pretty good job giving japanese food fix favorite part place black
Sushino En,QNx-dIk42w0-ObMYO_eEOg,3,"This would have been a 4-star review except that the maki roll fell apart and we had to eat its component parts off the plate. 

Sushinoen is a nice...",2018-05-27 17:11:32,would 4star review except maki roll fell apart eat component part plate sushinoen nice
Silk Road,tm5s6aSephErI7IRtpLiEA,5,We came here years ago when the restaurant first opened and the only memory from that meal was a chicken dish coming to the table still pink in the middle....,2017-04-22 22:58:05,came year ago restaurant first opened memory meal chicken dish coming table still pink middle
Silk Road,vHnYL6NrJ8_BNXIddMb2MA,4,"I would advise you to point to this photo when you visit, order it, and thank me later.

This is a delicious restaurant serving food from a region of China...",2019-05-28 11:22:47,would advise point photo visit order thank later delicious restaurant serving food region china
Silk Road,vPWfIkDKiSxIJleNClR5VQ,4,"Great way to discover another type of Chinese Cuisine. This western pay of China cooks more with lamb, I imagine for religious reasons. 
There are nice...",2016-08-13 07:49:54,great way discover another type chinese cuisine western pay china cook lamb imagine religious reason nice
Earl of Essex,EtuaQLBWjVmk64rhMeeIkw,5,Absolutely amazing. The fish and chips was super crispy yet soft. The food was super fresh and very well balanced. My personal favorite was the sauce which...,2022-10-10 01:04:17,absolutely amazing fish chip super crispy yet soft food super fresh well balanced personal favorite sauce
Earl of Essex,PU6-H6i1m1jmQyrsJnVICQ,4,We came here for dinner and drinks with friends on a Wednesday night. The pub promptly filled up by 6:30pm. The beer selection is impressive for a pub with...,2019-06-09 00:35:29,came dinner drink friend wednesday night pub promptly filled 630pm beer selection impressive pub
Earl of Essex,GhTO6j8rcorR2Ge18LiQpQ,5,"I have not had beer this good for quite a few years!

Even with improved flavours generally available with craft beers, this place has topped that.  The...",2015-10-08 09:54:13,beer good quite year even improved flavour generally available craft beer place topped
Rainforest Creations,By-jJfnCcN1pzS3a-tVPGg,5,"As we were heading toward Spitalfields, my friend was telling me of an amazing Caribbean place where her and her friend ate amazing wraps each Sunday....",2012-08-26 07:36:26,heading toward spitalfields friend telling amazing caribbean place friend ate amazing wrap sunday
Rainforest Creations,tEIjihh-p8JlVerwP8AbIw,5,The Caribbean Roti Wrap has to be one of the tastiest things I have ever erm.. tasted. Basically it's a Wholewheat CornSplit Lentil Roti spread with...,2008-11-16 21:16:34,caribbean roti wrap one tastiest thing ever erm tasted basically wholewheat cornsplit lentil roti spread
Rainforest Creations,6uisZn5zz3G69FWyItXpWQ,5,"Raw food heaven!!  

Rainforest Creations is a stand in Spitalfields Market on the weekend. It's unbelievably delicious and fresh. And for only 5 pounds,...",2009-02-18 04:09:45,raw food heaven rainforest creation stand spitalfields market weekend unbelievably delicious fresh 5 pound
Big Easy,Ats9X01BqqzWs3BEOJInoA,5,"The brisket was great. Being from Texas, I'm rarely impressed with brisket outside of my home state, so I was really surprised to find a great one in...",2022-10-24 13:26:44,brisket great texas im rarely impressed brisket outside home state really surprised find great one
