business_name,review_id,rating,text,time_created,preprocessed_text
Tynant Inn,9aISVH0fLCf1f-ZBu_wGYw,4,The Ty Nant Inn is the place to be in Radyr. Possibly because it's the only pub left. But luckily it was always the best pub. There are lots of cosy corners...,2010-09-24 13:37:45,ty nant inn place radyr possibly pub left luckily always best pub lot cosy corner
Tynant Inn,IpaDu5l41XYtpjy68tDDPQ,5,"This is a great Family Pub and the fab is wonderful. It has a good selection of dishes and always has specials on everyday.
There is an outside area where...",2008-11-15 06:20:18,great family pub fab wonderful good selection dish always special everyday outside area
Tynant Inn,ADiv7SBX5UKlVpMvppGqnw,4,Just had beer battered cod n chips again and it was delicious. Batter was light and crispy with a fresh cod filllet inside. The home made tartar sauce is...,2015-12-28 05:47:13,beer battered cod n chip delicious batter light crispy fresh cod filllet inside home made tartar sauce
Coffee Heaven,b8D0DFAkFM_H3TkCv3xdpw,5,"Impressive pastries, excellent coffees, comfortable seating, great location. Owners are obviously highly proficient and it shows that they enjoy what they...",2022-05-13 11:09:31,impressive pastry excellent coffee comfortable seating great location owner obviously highly proficient show enjoy
Coffee Heaven,u2XFxA_oHBxyuusOBJdMlQ,3,"Wanted to grab some breakfast on my way to do errands and overall, my experience was the epitome of 3 stars - It was OK, but I don't think I'd be running to...",2016-06-03 05:44:47,wanted grab breakfast way errand overall experience epitome 3 star ok dont think id running
Coffee Heaven,ADD4tLXkGIGdGA_pEBwdrA,4,"A great place to enjoy the sun, a cup of tea, macha latte and cake with outdoor seating and people watching. Definitely a fan of small business owners. Its...",2016-07-15 10:07:24,great place enjoy sun cup tea macha latte cake outdoor seating people watching definitely fan small business owner
Mission Burrito,9dkTbxLVHjxpaqboa6zGXg,2,"Mission Burrito may look like a British Chipotle, but Chipotle tastes waaaaaay better.  Or heck, food from Chipotle actually has taste, while the burrito...",2017-05-20 15:26:47,mission burrito may look like british chipotle chipotle taste waaaaaay better heck food chipotle actually taste burrito
Mission Burrito,CDz4wqQqHmVBuw4tfU8ShA,4,"This place is very tasty it has numerous options but does a great burrito.
I am vegetarian and LOVE burrito. This is one of my favourite burrito places in...",2014-12-17 11:08:43,place tasty numerous option great burrito vegetarian love burrito one favourite burrito place
Mission Burrito,qZs5l5ajGLVGkzM5NAke-g,3,I agree with Alex's review we went here for lunch and I enjoyed my first burrito. Several hours later however I was astonished at the wind he produced post...,2014-07-29 10:37:55,agree alexs review went lunch enjoyed first burrito several hour later however astonished wind produced post
Mango,VERIOwl0HuHlH3gpFjRmDA,5,"This restaurant is pretty close to my boyfriend's house but for some reason we just never went. During the we'd walk past and say 'Oh, we must definitely go...",2010-04-06 09:20:18,restaurant pretty close boyfriend house reason never went wed walk past say oh must definitely go
Mango,LABlLBYICsU0vohloOlhhA,2,I thought this place was going to be great. It looks great from outside and the decor inside too with comfy seating and a dark moody feeling sets you up for...,2010-06-29 11:16:16,thought place going great look great outside decor inside comfy seating dark moody feeling set
Mango,9Giko1LlqboV5yKjTLqUhA,4,I went to Mango for a work lunch when a good friend was leaving. She'd rung up in advance and booked a table and when we got there it was all ready for us...,2008-11-07 01:27:33,went mango work lunch good friend leaving shed rung advance booked table got ready u
Clifton Fish Bar,iMX9-wfnIMuSjVmRTtxC5A,5,The food was absolutely delicious and we all enjoyed it always will be in trying this fish shop it's always bang on great stuff thank you guys all the best,2023-01-11 11:42:38,food absolutely delicious enjoyed always trying fish shop always bang great stuff thank guy best
Clifton Fish Bar,1UUGyZsiFmnfZO7nWh-Mpg,5,I have a friend that will cycle all the way from Cathedral Road in all manner of inclement weather just to visit the Clifton Fish Bar when the mood takes...,2010-08-13 14:29:06,friend cycle way cathedral road manner inclement weather visit clifton fish bar mood take
Clifton Fish Bar,LV16DcIS6nlWOkY8XlX1jQ,4,If you're in the general Roath/Adamsdown/Splott locale but the wrong end of City Road to get your laughing gear round Albany Fish Bar's standard-setting...,2010-09-11 16:02:34,youre general roathadamsdownsplott locale wrong end city road get laughing gear round albany fish bar standardsetting
China Zone,I7shHIc5ppIsSbbtMtaofw,4,"Like so many of the eateries on St Mary Street, China China looks really impressive from the outside, and then is shockingly cheaply furnished inside. The...",2010-06-10 02:31:35,like many eatery st mary street china china look really impressive outside shockingly cheaply furnished inside
China Zone,ALAKpfG1yJhWMt-u3FCDTQ,2,"This is a stuff-your-face, belly-busting, 'all you can eat' Chinese restaurant, located smack bang in the centre of town.

The décor is mediocre and the...",2010-06-14 07:25:31,stuffyourface bellybusting eat chinese restaurant located smack bang centre town décor mediocre
China Zone,ajS0Hf02lzAUmmNYS7my9Q,3,"China China is a bit like Blackburn Rovers this season, Not flashy, a bit rough but they get the job done now and again.

When myself and my lovely visited...",2010-04-21 06:07:47,china china bit like blackburn rover season flashy bit rough get job done lovely visited
Browns,ReXANM5oDQneDIUW3C5AGQ,5,"What a lovely restaurant.


 Walked in and automatically got this buzz from the busy atmosphere.


 Food was excellent - although they were missing alot of...",2011-04-15 15:33:03,lovely restaurant walked automatically got buzz busy atmosphere food excellent although missing alot
Browns,WL_ynOmKbLaamAxFxVpk0w,5,"Once again Cardiff serves up a top quality restaurant. Great location right near the Hilton hotel.
I knew this place was special the moment the door was...",2011-04-15 14:10:03,cardiff serf top quality restaurant great location right near hilton hotel knew place special moment door
Cathay Fish Bar,-z5oTlEdAu6raPqXFads_w,4,"Something that just doesn't seem to exist in Cathays is a good fish and chip shop. Sure, there are more places that sell fish and ships than I 've ever seen...",2010-03-16 14:28:51,something doesnt seem exist cathay good fish chip shop sure place sell fish ship ever seen
Cathay Fish Bar,UrYV856n44fMNu6ttJCoqQ,5,"The new management is a step above the others, very friendly and the service is fantastic. The fish and chips are cooked to perfection and rivals Albany...",2013-01-25 11:43:12,new management step others friendly service fantastic fish chip cooked perfection rival albany
Cathay Fish Bar,-fJ54wUXd2mmc3s6QoNyAQ,4,i think this chippy is as good as you can get. lovely fish and chips and very good standard of service. i would recommend them to everyone and they are open...,2013-01-26 03:08:48,think chippy good get lovely fish chip good standard service would recommend everyone open
Chat's Cafe Bar,XeOywEF29FmK2TDbYBZKqw,2,Chats bar is the a place inside the Marriott hotel that I accidentally went to twice for absolutely no reason at all. My ex and I were looking for somewhere...,2010-04-10 15:07:59,chat bar place inside marriott hotel accidentally went twice absolutely reason ex looking somewhere
Chat's Cafe Bar,u-EkZDdkbeYPiTtx5LnXUg,4,"I've always been a bit wary of hotel bars and restaurants. For a start, there's the undeniable fact that they always look like they're built to house people...",2010-09-16 15:19:28,ive always bit wary hotel bar restaurant start there undeniable fact always look like theyre built house people
Chat's Cafe Bar,1zAc4f5iHlXJDKZciQiWdw,5,"Chat's is located in the Marriott Hotel in Cardiff. Luxuriously furnished inside, it also has a large balcony area which overlooks the cafe quarter in Mill...",2010-06-19 15:24:03,chat located marriott hotel cardiff luxuriously furnished inside also large balcony area overlook cafe quarter mill
Black & White Cafe,evU-07LVqcn4Twu52EnQAw,2,"Although this cafe seems to remain ever popular with the locals, I must admit that I wasn't a huge fan. Black & White Cafe would most certainly come under...",2010-04-30 04:24:02,although cafe seems remain ever popular local must admit wasnt huge fan black white cafe would certainly come
Black & White Cafe,04eZEzSc99SHe1NTXVxTvQ,2,"I agree with Tanya, this is a greasy spoon and I don't think I would make a special trip to come here again. It wasn't the prices or the quality (cause you...",2010-09-21 11:08:26,agree tanya greasy spoon dont think would make special trip come wasnt price quality cause
Black & White Cafe,sAroOAl0eA3kxVZ-rFagbg,4,"Got to agree with the last review on this one
Good selection, hearty meals and good service.
Went in here for a breakfast roll one morning after a night on...",2008-04-27 09:11:11,got agree last review one good selection hearty meal good service went breakfast roll one morning night
T&A,YQxepD4gjSz-xqIYh9TfZQ,3,"Not to be confused with T&A Stores, just over the road, this is a kebab shop. 

I stumbled, quite literally, upon this shop after a society social. Because...",2010-03-02 07:49:08,confused ta store road kebab shop stumbled quite literally upon shop society social
T&A,WMgDt6CMAU80TiO-E3aHNw,4,"So, now not only famous in Cardiff for late night food coupled with that hallowed of late night amenities 'somewhere to sit and a loo!', but it is famous...",2010-09-22 09:43:00,famous cardiff late night food coupled hallowed late night amenity somewhere sit loo famous
T&A,X7VByGt7ULcqYpTA2NHeeA,3,"Hungry post-pub types can't know which way to look in this microcosm of Cathays, but the real takeaway choice is between Chicago Bulls and here. The very...",2010-09-11 08:52:54,hungry postpub type cant know way look microcosm cathay real takeaway choice chicago bull
Café Sunrise,5mDZuC2sv63KHf0gI99tfQ,5,"I love this little Lebanese place! I'm a sucker for Falafel and strong coffee, and so I am bound to aren't I? They definitely serve up the best coffee in...",2010-09-11 16:26:08,love little lebanese place im sucker falafel strong coffee bound arent definitely serve best coffee
Café Sunrise,pt8Sp84NqU2huZxrVAOtXg,3,"Appearing a bit neglected from the outside, this Lebanese coffee shop and café is better than it looks. Located opposite Gassy Jack's, right at the heart of...",2010-06-14 07:14:40,appearing bit neglected outside lebanese coffee shop café better look located opposite gassy jack right heart
Café Sunrise,S4AKbKKvT9URbd09YO21dw,3,"A little cafe situated in the heart of Cathays, Cafe sunrise has a lot to offer. Not many places have outside seating in Cathays, where you can sit and...",2010-09-17 11:25:37,little cafe situated heart cathay cafe sunrise lot offer many place outside seating cathay sit
Bo Zan,4uSVZfaCn6aoptfsv9DJ1w,3,"I don't choose to go out for Chinese very often, because it's not my favourite cuisine, and a lot of Cardiff's Chinese restaurants seem to serve up fairly...",2010-07-08 04:30:37,dont choose go chinese often favourite cuisine lot cardiff chinese restaurant seem serve fairly
Bo Zan,6o6CJuhC-5oKguh51_8nzQ,3,Bo Zan is a typical Chinese restaurant that offers the 'all you can eat option' at £6.00 on a Sunday and £11.50 on Friday and Saturday night. Prices in...,2010-07-12 12:46:37,bo zan typical chinese restaurant offer eat option £600 sunday £1150 friday saturday night price
Bo Zan,oK9EaBwRn7wBOXp7PhtZOQ,4,I don't know what it is but every time someone says to me 'Chinese restaurant' I get this rhyme stuck in my head from clapping games at school. 'I went to a...,2010-04-21 02:40:36,dont know every time someone say chinese restaurant get rhyme stuck head clapping game school went
Dragon Court,zEj9PWgC_pIkV-_N1Knb5w,5,"NOTES:
~ This review is for delivery ONLY! I haven't actually been to the restaurant itself.

Since it was a super windy day, I decided to celebrate Chinese...",2016-02-08 11:49:26,note review delivery havent actually restaurant since super windy day decided celebrate chinese
Dragon Court,-P6TmYsXxE5XNGFfY3pdXw,4,"In my opinion,  currently the best place for dim sum in Cardiff!  It gets busy on Sunday so there may be a bigger wait - its dim sum rush hour.  Service is...",2014-10-15 01:24:11,opinion currently best place dim sum cardiff get busy sunday may bigger wait dim sum rush hour service
Dragon Court,KLrUTCRTa3FS9sGG-jA0tQ,2,The food here is great and tastes nice and the place is open at lunch. It is more expensive as a takeaway as they see themselves more like a...,2015-02-04 09:28:18,food great taste nice place open lunch expensive takeaway see like
New York's Pizza,XhBTR3yycLx31d5e-WcOMg,5,"Oh so good. When City Pizza closed, I thought I'd never eat good pizza again! 
But New York's Pizza has filled that hole more than sufficiently. Good pizza,...",2014-08-22 06:54:56,oh good city pizza closed thought id never eat good pizza new york pizza filled hole sufficiently good pizza
New York's Pizza,h1_dTEwUunrh2_ZqsFjh6A,2,To be honest with New York Pizza there's only really worth mentioning one or two things as this another fast food joint will mostly be visited on the way...,2010-09-13 12:22:11,honest new york pizza there really worth mentioning one two thing another fast food joint mostly visited way
New York's Pizza,RcX9Vw6eNWOW2lRBXcjB-w,5,I love the food here and I had a issue a few nights ago and the customer service was excellent and when I ordered again we got a free drink and chocolate...,2017-06-30 01:34:35,love food issue night ago customer service excellent ordered got free drink chocolate
Jinuk,EWo1u93cIiBcc5oO2mfJWQ,4,"Jinuk is part of an award winning chain that, as you'd expect, does all the stuff that chains do... from walk-ins, reservations, meals for singles and...",2010-06-24 04:14:05,jinuk part award winning chain youd expect stuff chain walkins reservation meal single
Jinuk,QY4Nd0IXhgUEn5yN5Ubvsg,3,I've been getting a bit bored of Indian food as of late. It doesn't help that Cardiff is utterly spoilt for choice being so many in the area that it becomes...,2010-05-26 03:41:58,ive getting bit bored indian food late doesnt help cardiff utterly spoilt choice many area becomes
Jinuk,vnXpxl05g6F9WCaJlrWP1Q,4,"Having lived here a few years now, I think I can consider myself a curry connoisseur. 

Unjustifiably, perhaps, but in any case, I still enjoy trying new...",2010-08-06 04:15:58,lived year think consider curry connoisseur unjustifiably perhaps case still enjoy trying new
Evergreen Chinese Takeaway,PswwnAm6OTv29rKbRuj3ow,4,Evergreen Chinese Takeaway offers Cantonese and Peking style Chinese dishes which includes all the usual suspects. In a lot of respects this takeaway is...,2010-07-07 11:26:00,evergreen chinese takeaway offer cantonese peking style chinese dish includes usual suspect lot respect takeaway
Evergreen Chinese Takeaway,TVovnLnZbSAT5s1QyGhElw,4,"So, I tend to split chinese takeaways into two categories; brown and colourful. Brown chinese food is the thick, very salty chinese takeaway food that tends...",2010-09-25 15:20:53,tend split chinese takeaway two category brown colourful brown chinese food thick salty chinese takeaway food tends
Evergreen Chinese Takeaway,VRwgUldz-DlvskUEnxrREA,3,I'm not the biggest fan of Chinese food and Evergreen is no exception quite frankly everyone is right when they say all the 'usual suspects are there'...,2010-09-25 15:58:10,im biggest fan chinese food evergreen exception quite frankly everyone right say usual suspect
Summer Palace,Imkpxl2sR1WvvBu5HGJipQ,3,"Unless you pressed your nose up against the window, from the outside you have absolutely no idea that this was a Chinese restaurant. A little Tea Rooms...",2010-04-10 14:06:26,unless pressed nose window outside absolutely idea chinese restaurant little tea room
Summer Palace,EwbgnCxqXKudpm-oPRVkzw,3,"This Chinese food is good but it's not great. 

My egg-fried rice had that strange texture about it that seems like it's been cooked and then reheated. I'm...",2010-03-20 04:24:26,chinese food good great eggfried rice strange texture seems like cooked reheated im
Summer Palace,bsUWEyO5WVOJhchz00PDKw,3,A no-surprise Chinese/Cantonese restaurant in the heart of Llandaff village. The Summer Palace was opened by Mr. Chim in 1988. He has over 40 years of...,2008-08-15 18:25:18,nosurprise chinesecantonese restaurant heart llandaff village summer palace opened mr chim 1988 40 year
Posh Nosh,jlZscBOK0cbo9nUb3dq_Iw,3,"Posh Nosh is a popular sandwich bar on the Cowbridge Road and Cathedral Road junction, catering for the mass of people who live and work in the area. At...",2010-05-13 06:33:43,posh nosh popular sandwich bar cowbridge road cathedral road junction catering mass people live work area
Posh Nosh,d0Fusx1x1giWcpAlhW09wA,3,"Anywhere that includes 'Posh' in its name clearly can't be all that posh or it would know better, but despite its naff name this place seems to do well, and...",2010-06-08 06:19:40,anywhere includes posh name clearly cant posh would know better despite naff name place seems well
Posh Nosh,0VMvv-943YwWmmagGrFHtQ,4,Posh Nosh always catches my eye when I'm heading to Canton. Sometimes it grabs the attention of my lunchtime hunger pangs too. Right at the bottom of...,2010-08-14 11:23:40,posh nosh always catch eye im heading canton sometimes grab attention lunchtime hunger pang right bottom
Fish At 85,WVOczDpk7a_aq6VfuCb8Wg,5,"Went for the two course lunch offer. Beautiful tasting dishes, large portions, great value for money.",2016-08-24 05:53:57,went two course lunch offer beautiful tasting dish large portion great value money
Fish At 85,Q2vatBQVPgGif-jcSv2yDQ,5,My wife and I went here for my birthday dinner last night. We are visiting Cardiff from San Francisco and our B&B host recommended it. It was amazing. If...,2015-04-22 15:04:07,wife went birthday dinner last night visiting cardiff san francisco bb host recommended amazing
Fish At 85,dyQvKQCHLidhUFyRcX6RsA,1,We tried to book a table for mothers day. We were told they would call back to confirm if they could accommodate us. Never called us back. We tried call...,2014-03-31 03:15:43,tried book table mother day told would call back confirm could accommodate u never called u back tried call
La Mina Juice Bar,7MUaamsxjFVpvFDqpUyDqA,2,"La Mina Juice Bar is pretty mediocre in my estimations. It doesn't exactly yell health at me with a full lung capacity, born of eating and exercising...",2010-07-07 13:36:06,la mina juice bar pretty mediocre estimation doesnt exactly yell health full lung capacity born eating exercising
La Mina Juice Bar,yzHk5iQdNSxZF9uoZ1c6cw,5,You won't find their business information through a Google search and you probably wouldn't look twice at their slightly off coloured branding yet don't be...,2015-03-30 08:20:16,wont find business information google search probably wouldnt look twice slightly coloured branding yet dont
La Mina Juice Bar,_9O8SkvjdN9YaUFMPEuNNA,5,"In times of blanket advertising and marketing campaigns that cost as much as a small nation's GDP, a word-of-mouth business success is about as rare as a...",2010-09-04 14:34:59,time blanket advertising marketing campaign cost much small nation gdp wordofmouth business success rare
Ema Balti,3buaVVNjzIlrJMzX5MnvOg,3,"Good not great is how i'd describe this Takeaway. When i first started ordering from Ema Balti around a year ago, the quality was very good and i was...",2008-10-12 07:42:53,good great id describe takeaway first started ordering ema balti around year ago quality good
Ema Balti,ySWWb51-LK__3Cf3b-dceQ,5,"Can't really fault this place, which is just round the corner from me. Special meal for 1 wins every time, and is very good value",2014-05-31 10:30:07,cant really fault place round corner special meal 1 win every time good value
Ema Balti,JRiWGeKK-cPq7L7TCyKF-Q,4,"OK takeaway in Splott - this place opened in a big launch just over a year ago - its biggest pull is the deal of a starter, main, side dish and rice for a...",2009-01-30 15:24:18,ok takeaway splott place opened big launch year ago biggest pull deal starter main side dish rice
Naughty But Nice,np0D8yc8SZ5hXIdzIbKpwQ,3,"I really enjoy a freshly made baguette, especially when you know exactly what's going in to it. On the same par a Subway this local sandwich bar has a good...",2010-09-13 05:48:49,really enjoy freshly made baguette especially know exactly whats going par subway local sandwich bar good
Naughty But Nice,5OKmi2WKnwqh3KsaN-GnZQ,3,"Naughty But Nice has the look of a newsagent or a corner shop about it, while its name suggests you're going to be offered cream cakes - or at the very...",2010-09-14 08:10:30,naughty nice look newsagent corner shop name suggests youre going offered cream cake
Naughty But Nice,xHhAEdymubpJ2cmS-Zx3Ng,3,"However hungry I am, I rather object to paying a ridiculous amount of money for a sandwich when I can make sandwiches at home without paying half as...",2010-10-01 14:51:50,however hungry rather object paying ridiculous amount money sandwich make sandwich home without paying half
Nandos,rATZa_NrxM8QcTP14BskPA,5,Nando's is famous for it's amazingly tasty chicken dishes that never fail to amaze! Service is lovely and quick. Prices are very reasonable and the dishes...,2009-02-07 08:56:48,nandos famous amazingly tasty chicken dish never fail amaze service lovely quick price reasonable dish
Nandos,NkfvzBOAfKLT9gKEl3GL4Q,3,"This nandos is situated on the industrial estate in the entertainment complex along side mcdonalds, bowlplex and showcase cinemas. Staff here are pleasant...",2009-05-13 07:04:10,nandos situated industrial estate entertainment complex along side mcdonalds bowlplex showcase cinema staff pleasant
Nandos,cPbYXuuG_Zir4fKSl-WwKg,5,This is nice and close to the Showcase cinema on Nantgarw industrial estate. The staff have always been really friendly and helpful. The soft drinks are...,2009-05-26 03:45:03,nice close showcase cinema nantgarw industrial estate staff always really friendly helpful soft drink
Pho Cardiff,tAs1YjWrOAMgtUkMcQVxXg,5,"Outstanding food! The flower jasmine tea is a must as well as the FRESH carrot, orange and ginger juice. I was pleasantly surprised by the juice being...",2023-02-18 07:11:54,outstanding food flower jasmine tea must well fresh carrot orange ginger juice pleasantly surprised juice
Pho Cardiff,gCPt3XPnPgAysLby9cuS2A,4,"NOTES:
~ Pho is a chain restaurant started by a husband-and-wife team who were inspired by authentic pho while on holiday in Vietnam
~ Delivery available on...",2020-01-12 04:15:52,note pho chain restaurant started husbandandwife team inspired authentic pho holiday vietnam delivery available
Pho Cardiff,YWA7eNlbOKUs4wYO_V9i6A,3,The food is consistently lovely. Price is very reasonable. However the staff are a tad slow and they have this fascination with sitting you on a cramped...,2019-10-25 13:23:14,food consistently lovely price reasonable however staff tad slow fascination sitting cramped
Boof,l2QMLDwXuVuI3eW86wJBZQ,4,Boof has only been open all of about 2 weeks and catches your eye straight away. Dressed brightly red with projection screens offering New Vague French...,2010-04-01 10:31:30,boof open 2 week catch eye straight away dressed brightly red projection screen offering new vague french
Boof,D9u86qOgaboutKUcsSSNFQ,3,"I kinda feel sorry for Boof because everytime I am passing by, there seems to be no one in there. I think my problem is that it looks like a cafe but has...",2010-05-30 03:25:19,kinda feel sorry boof everytime passing seems one think problem look like cafe
Boof,-2wf07QAHNketxHcorkRJQ,3,"This place is certainly eye-catching with it's giant red sign and crazy plastic modern stylings. Sadly, though, it doesn't seem to be doing hugely well, and...",2010-06-25 05:47:31,place certainly eyecatching giant red sign crazy plastic modern stylings sadly though doesnt seem hugely well
Classic Fried Chicken,TGHehQZrc9roj00YtqaOfw,3,Classic Fried Chicken is one of those business's that has no brand and just states what your getting from the one establishment. With Miss Millie's a few...,2010-09-24 03:59:32,classic fried chicken one business brand state getting one establishment miss millies
Classic Fried Chicken,w4zLEUTBL_p6vje0GHR7iA,3,"Classic Fried Chicken are not breaking any records with what they do. Sticking to tried and tested fried chicken recipes and assemblages, this fast food...",2010-07-23 07:09:48,classic fried chicken breaking record sticking tried tested fried chicken recipe assemblage fast food
Classic Fried Chicken,y3FiNfZmf9yJIjxnoUEd9A,5,"I like chicken at classic , but I'm generally not a big fan of fast food restaurants that sell chicken. This is due to many bad experiences with chicken...",2011-02-06 11:29:19,like chicken classic im generally big fan fast food restaurant sell chicken due many bad experience chicken
Chapel 1877,BavY0QhzfITpd8TL4Y4iig,2,"Popped in here for one before going to a reservation elsewhere- we were so glad we didn't choose to eat here , blimey ! 
I'll guide you through our ten...",2015-05-07 09:33:25,popped one going reservation elsewhere glad didnt choose eat blimey ill guide ten
Chapel 1877,BrSugYMQ2UMUCiBgl5tlUA,4,Visiting Cardiff for a family wedding and came to Chapel 1877 for rehearsal dinner.  My review may not be the proper representation of the actual day-to-day...,2017-04-07 15:54:36,visiting cardiff family wedding came chapel 1877 rehearsal dinner review may proper representation actual daytoday
Chapel 1877,rJVpnzYxyZQVHHZmbpFBTw,3,"Downstairs is the bar area, with seated snugs where guests can eat. The welcome is warm, with friendly staff, lots to eye contact. They also have an...",2014-10-01 13:19:07,downstairs bar area seated snug guest eat welcome warm friendly staff lot eye contact also
Bill's Restaurant,w2b7O-PlhQkTnTFvHIoDTQ,4,"Bill's is a chain that always serves up pretty good food. And never a problem getting a table without a reservation, even when it looks full. Nice...",2021-12-19 03:08:36,bill chain always serf pretty good food never problem getting table without reservation even look full nice
Bill's Restaurant,et2v8ehkzH9UA1SM5KOJRQ,2,Super slow and confusing service. Got our calamari right away but had to wait 15 minutes for our water and iced tea. Then even though I was assured the...,2022-06-16 08:12:04,super slow confusing service got calamari right away wait 15 minute water iced tea even though assured
Bill's Restaurant,sZsbcIPf2ycjN2cAnmyS8g,5,"There are some places you just want to visit again and again, this is one of them!  They have a great vibe and a great location right near the car park and...",2019-07-11 04:22:40,place want visit one great vibe great location right near car park
Indigo Indian Takeaway,kuRDAc_EHE_QiSi63QmzRg,5,"Indigo has a great tag line that just rolls off the tongue when you say it accompanied by the name. Indigo, Indian food to go... it's well considered and...",2010-07-06 11:30:44,indigo great tag line roll tongue say accompanied name indigo indian food go well considered
Indigo Indian Takeaway,Oyzs7Zu3RSR1t4A-AMVOTw,4,"As I may have mentioned before, a restaurant with a great name can usually, at the very least, get me in the door. Places like ""Sub-zero"", ""Craft Sew and...",2010-09-16 14:39:03,may mentioned restaurant great name usually least get door place like subzero craft sew
Indigo Indian Takeaway,Iw6TogfzoESnCq-LLVwFQg,1,"""Order No. (79713342) has been accepted by the restaurant for delivery by: 05-05-2014 21:00:00""

I called after 21:30 to be told the order was sent 25 mins...",2014-05-09 02:33:58,order 79713342 accepted restaurant delivery 05052014 210000 called 2130 told order sent 25 min
Prezzo,kIGZNlWCQ8pvL5ZVYmyKJg,4,"This is a decent enough contemporary Italian restaurant chain that offers reasonably priced food such as stone-baked pizzas and calzones, pasta dishes,...",2010-08-06 04:21:54,decent enough contemporary italian restaurant chain offer reasonably priced food stonebaked pizza calzones pasta dish
Prezzo,X8SZe7DKwGaKblU7YlwgJg,4,"Prezzo Prezzo Prezzo ... Where do I start?!

I like Prezzo so when I heard one was coming to St Davids 2 shopping centre I was excited. After a long (maybe...",2010-09-08 01:03:58,prezzo prezzo prezzo start like prezzo heard one coming st david 2 shopping centre excited long maybe
Prezzo,ANYPAVI9gb7sceBTH7JQjQ,1,"Awful Service and food!!!!! ....Went there with girlfriend for a meal, I ordered a Chargrilled chicken, with cheesy sauce, it was chargrilled...",2011-06-20 15:16:58,awful service food went girlfriend meal ordered chargrilled chicken cheesy sauce chargrilled
The Grazing Shed,hdO8BvussS36XsCg_MJi3A,4,"Hearing how much of a Cardiff institution this place was and being a bit of a burger fan, I had to check this place out. A quick glance at the menu looked...",2016-06-21 10:20:07,hearing much cardiff institution place bit burger fan check place quick glance menu looked
The Grazing Shed,BNh4askCN-JC-2i_nuNaig,4,I appreciate that they buy local ingredients and for that I don't mind paying bit more for an average burger. I always ordered the classic and it was good....,2017-11-23 11:58:17,appreciate buy local ingredient dont mind paying bit average burger always ordered classic good
The Grazing Shed,v3OHAGN-Ehhnc5zRP5LaTA,3,"If you've seen my review of The Grazing Shed on Barrack Lane, you'd know that I don't exactly have high hopes for this place. However, my partner loves it...",2016-04-29 11:32:38,youve seen review grazing shed barrack lane youd know dont exactly high hope place however partner love
1 Monza,k8ZoGw9-uUIyy6GEoRfdVg,4,"I'm not mad about the decor at this Italian restaurant, but it has a decent outdoor pavement seating area and very friendly staff, so for a sunny afternoon...",2010-08-06 05:11:20,im mad decor italian restaurant decent outdoor pavement seating area friendly staff sunny afternoon
1 Monza,xFBv5ttzKgiVilcyKdI5GQ,5,"My boyfriend and I randomly found this place as we were walking in Cardiff at night, we were getting pretty hungry and stumbled upon this small place. We...",2010-11-14 13:27:59,boyfriend randomly found place walking cardiff night getting pretty hungry stumbled upon small place
Market Deli,p7Fso1HS6jrm5S152X7pDw,4,This is a deli inside the historic Cardiff Market. An old Victorian building that remains a good source of produce from local traders. As you enter the...,2010-09-22 13:09:40,deli inside historic cardiff market old victorian building remains good source produce local trader enter
Market Deli,6k44lyvg1n-t-mDJa0u30w,5,"Whether you're looking for a quick bite on the go, a salad, a filled roll or a curry for a saturday night, this is the place to pay a visit. They have a...",2011-02-13 12:04:19,whether youre looking quick bite go salad filled roll curry saturday night place pay visit
Bentleys Cafe,FuPW9TizHPTBp6eC9SGI6A,3,Nice friendly staff with a clean environment but the meals are somewhat mediocre and typically middle of the road for a cafe.,2014-10-15 03:41:47,nice friendly staff clean environment meal somewhat mediocre typically middle road cafe
Bentleys Cafe,6Gyys6nwzabsysJ_jM8KUQ,5,"a popular traditional cafe , good food and quick service . It has various sizes of breakfasts to suit even the greediest of people",2011-06-01 23:19:15,popular traditional cafe good food quick service various size breakfast suit even greediest people
Bellinis Italian Restaurant,WNFKglZAR3VILXRD3v28hg,5,"Before I came here for work, I had no clue about much of anything in Cardiff other than the fact that they film ""Doctor Who"" here, but it turns out there's...",2018-03-30 15:00:40,came work clue much anything cardiff fact film doctor turn there
Bellinis Italian Restaurant,P2jdNMsjqs5SxtU6aWeU1w,4,I don't eat pasta so Italian isn't usually my choice. On this occasion I was dragged along by pasta and pizza loving boyfriend. I had never been to...,2010-04-28 16:10:28,dont eat pasta italian isnt usually choice occasion dragged along pasta pizza loving boyfriend never
Bellinis Italian Restaurant,QjTNsMarKq1Olo8YT6iHGA,2,"I have been here once as part of a birthday party and do you know what? I don't remember a thing about the food, drink or restaurant. 

To me this speaks...",2010-09-10 02:36:48,part birthday party know dont remember thing food drink restaurant speaks
The Travellers Rest,Ilc0EDEBPdmajuXCvtvyIw,2,"Lunch in  The Travelers Rest. Food OK, Service OK just a cold atmosphere no fire going, no heat.",2022-06-05 06:15:28,lunch traveler rest food ok service ok cold atmosphere fire going heat
The Travellers Rest,dPLInWmD2lt2rSicgf4-Yw,5,Phenomenal food and service. I got the moving mountains burger and the mini chocolate brownie for desert.,2022-05-26 09:09:56,phenomenal food service got moving mountain burger mini chocolate brownie desert
